Periood,temp,humidity,precip,windspeed,cloudcover
2023-03-29 09:00:00,-1.0,64.15,0.0,16.4,100.0
2023-03-29 10:00:00,-2.0,74.14,0.0,18.3,89.5
2023-03-29 11:00:00,-2,73.95,0,23.9,89.5
2023-03-29 12:00:00,-2.0,73.84,0.0,18.3,89.5
2023-03-29 13:00:00,-1,68.73,0,20.4,89.5
2023-03-29 14:00:00,-1.0,68.58,0.0,18.3,89.1
2023-03-29 15:00:00,-1,63.61,0,20.3,88.8
2023-03-29 16:00:00,-1.0,58.97,0.0,22.1,50.0
2023-03-29 17:00:00,0,54.93,0,22.1,49.7
2023-03-29 18:00:00,-1.0,58.92,0.0,18.3,88.4
2023-03-29 19:00:00,-1,59.06,0,20.3,88.4
2023-03-29 20:00:00,-1.0,59.15,0.0,14.6,88.6
2023-03-29 21:00:00,-1.0,59.21,0.0,11.0,49.4
2023-03-29 22:00:00,-2.0,63.73,0.0,7.4,28.8
2023-03-29 23:00:00,-2,63.77,0,1.9,28.9
2023-03-30 00:00:00,-3.9,79.46,0.0,7.4,49.8
2023-03-30 01:00:00,-3.9,79.53,0,5.3,50.4
2023-03-30 02:00:00,-3.0,74.12,0.0,3.6,89.4
2023-03-30 03:00:00,-3.0,79.85,0.0,3.6,99.9
2023-03-30 04:00:00,-3.0,80.06,0.001,3.7,98.9
2023-03-30 05:00:00,-3.0,80.09,0.0,5.4,99.1
2023-03-30 06:00:00,-3,80.1,0,5.4,99.9
2023-03-30 07:00:00,-4.0,86.12,0.001,5.5,89.6
2023-03-30 08:00:00,-4.0,86.07,0.0,3.7,94.8
2023-03-30 09:00:00,-3,85.94,0,11.1,29.8
2023-03-30 10:00:00,-2.0,74.24,0.002,12.9,92.5
2023-03-30 11:00:00,-1.0,69.07,0.0,16.4,50.7
2023-03-30 12:00:00,-1.0,69.04,0.0,18.2,50.6
2023-03-30 13:00:00,0,69.19,0,14.6,99.9
2023-03-30 14:00:00,0,64.29,0,14.7,99.9
2023-03-30 15:00:00,0,64.32,0,14.7,99.9
2023-03-30 16:00:00,0.0,69.27,0.0,13.0,99.9
2023-03-30 17:00:00,0.0,69.27,0.0,13.0,99.9
2023-03-30 18:00:00,-0.6,75.64,0.0,11.0,94.8
2023-03-30 19:00:00,-1.0,80.0,0.0,11.1,99.9
2023-03-30 20:00:00,-1.0,80.07,0.0,7.5,99.9
2023-03-30 21:00:00,-1.0,80.16,0.0,9.3,99.9
2023-03-30 22:00:00,-1.0,80.18,0.0,9.3,99.9
2023-03-30 23:00:00,-1.0,80.22,0.0,5.4,99.9
2023-03-31 00:00:00,-1.9,86.2,0.0,7.5,99.9
2023-03-31 01:00:00,-2.0,86.23,0.0,9.3,99.9
2023-03-31 02:00:00,-2,86.25,0,7.5,99.9
2023-03-31 03:00:00,-2.0,86.27,0.0,9.3,100.0
2023-03-31 04:00:00,-2.0,92.77,0.0,9.3,100.0
2023-03-31 05:00:00,-2.0,92.77,0.0,12.9,100.0
2023-03-31 06:00:00,-2.0,92.81,0.0,11.1,100.0
2023-03-31 07:00:00,-2.0,92.78,0.0,11.1,100.0
2023-03-31 08:00:00,-1.0,86.36,0.0,11.2,99.9
2023-03-31 09:00:00,-1,86.3,0,11.2,99.8
2023-03-31 10:00:00,0.0,80.32,0.0,11.2,89.3
2023-03-31 11:00:00,1.0,74.76,0.0,13.0,89.6
2023-03-31 12:00:00,1.0,74.8,0.0,13.1,99.9
2023-03-31 13:00:00,1.0,80.3,0.001,16.6,99.9
2023-03-31 14:00:00,1.1,80.32,0,20.5,99.9
2023-03-31 15:00:00,1.0,74.73,0.0,25.8,100.0
2023-03-31 16:00:00,0.1,80.27,0.001,22.3,100.0
2023-03-31 17:00:00,0.1,74.61,0,25.9,89.7
2023-03-31 18:00:00,0.0,80.24,0.0,24.1,29.9
2023-03-31 19:00:00,0.0,80.4,0.002,22.3,89.7
2023-03-31 20:00:00,0,74.73,0.002,18.4,50.7
2023-03-31 21:00:00,0.0,80.28,0.0,14.9,50.6
2023-03-31 22:00:00,0.0,80.27,0.002,18.4,50.6
2023-03-31 23:00:00,0.0,74.56,0.002,20.6,50.7
2023-04-01 00:00:00,0.0,69.32,0.0,24.0,50.6
2023-04-01 01:00:00,0.0,69.27,0.003,24.1,50.6
2023-04-01 02:00:00,0.0,69.28,0.006,27.6,50.6
2023-04-01 03:00:00,0.0,69.29,0.0,22.3,50.7
2023-04-01 04:00:00,0.0,74.45,0.004,22.4,29.9
2023-04-01 05:00:00,-1.0,80.03,0.0,24.1,89.7
2023-04-01 06:00:00,-1.0,74.43,0.0,22.4,29.9
2023-04-01 07:00:00,-1.0,74.41,0.004,20.6,29.5
2023-04-01 08:00:00,-1.0,74.28,0.0,22.4,29.5
2023-04-01 09:00:00,-1.0,74.17,0.0,24.2,29.6
2023-04-01 10:00:00,-1.0,79.87,0.001,20.6,50.4
2023-04-01 11:00:00,0.0,59.54,0.0,27.7,29.5
2023-04-01 12:00:00,1.0,51.42,0.0,25.8,67.8
2023-04-01 13:00:00,1.0,51.27,0.0,29.4,67.8
2023-04-01 14:00:00,1.0,55.16,0.0,25.9,20.7
2023-04-01 15:00:00,2.0,51.36,0.0,22.3,41.6
2023-04-01 16:00:00,3.0,47.91,0.0,22.3,20.7
2023-04-01 17:00:00,3.0,47.9,0.0,16.6,20.7
2023-04-01 18:00:00,3.0,51.79,0.0,16.5,2.3
2023-04-01 19:00:00,3.0,55.94,0.0,13.0,18.4
2023-04-01 20:00:00,2.0,60.02,0.0,11.2,11.5
2023-04-01 21:00:00,2.0,64.58,0.0,9.5,28.5
2023-04-01 22:00:00,2.0,60.0,0.0,14.9,5.2
2023-04-01 23:00:00,2.0,51.83,0.0,16.6,5.2
2023-04-02 00:00:00,1.0,55.48,0.0,14.9,0.0
2023-04-02 01:00:00,1.0,55.42,0.0,18.4,0.0
2023-04-02 02:00:00,1.0,55.4,0.0,16.6,0.0
2023-04-02 03:00:00,0.0,59.42,0.0,14.9,0.0
2023-04-02 04:00:00,0.0,59.48,0.0,14.9,0.0
2023-04-02 05:00:00,0.0,59.43,0.0,13.1,0.0
2023-04-02 06:00:00,-1.0,63.81,0.0,11.4,0.0
2023-04-02 07:00:00,-1.0,63.86,0.0,11.4,0.0
2023-04-02 08:00:00,-1.0,68.85,0.0,13.2,0.0
2023-04-02 09:00:00,0.0,64.06,0.0,14.9,0.0
2023-04-02 10:00:00,1.0,59.57,0.0,13.2,0.0
2023-04-02 11:00:00,1.0,59.36,0.0,15.0,0.0
2023-04-02 12:00:00,1.0,55.03,0.0,18.5,28.5
2023-04-02 13:00:00,1.1,54.99,0.0,20.6,10.0
2023-04-02 14:00:00,2.0,47.65,0.0,22.3,62.7
2023-04-02 15:00:00,2.0,40.88,0.0,24.0,62.1
2023-04-02 16:00:00,2.0,40.79,0.0,22.2,29.1
2023-04-02 17:00:00,2.0,43.99,0.0,22.2,49.5
2023-04-02 18:00:00,2.0,47.54,0.0,16.6,49.7
2023-04-02 19:00:00,2.0,51.36,0.0,16.6,50.1
2023-04-02 20:00:00,2.0,51.47,0.0,13.0,2.5
2023-04-02 21:00:00,2.0,55.62,0.0,11.2,29.4
2023-04-02 22:00:00,1.0,55.4,0.0,20.5,99.5
2023-04-02 23:00:00,1.0,59.71,0.0,14.8,29.3
2023-04-03 00:00:00,1.0,59.64,0.0,14.9,49.5
2023-04-03 01:00:00,1.0,59.73,0.0,18.4,29.1
2023-04-03 02:00:00,0.0,69.06,0.0,14.9,2.5
2023-04-03 03:00:00,0.0,69.12,0.0,18.4,0.0
2023-04-03 04:00:00,-1.0,74.25,0.0,14.9,0.0
2023-04-03 05:00:00,-1.0,74.31,0.0,16.7,0.0
2023-04-03 06:00:00,-1.0,69.01,0.0,14.9,0.0
2023-04-03 07:00:00,-2.0,74.13,0.0,16.7,0.0
2023-04-03 08:00:00,-2.0,68.72,0.0,16.8,28.5
2023-04-03 09:00:00,-2.0,68.54,0.0,22.5,49.6
2023-04-03 10:00:00,-1.0,63.73,0.0,24.2,28.6
2023-04-03 11:00:00,-0.9,63.64,0.0,22.5,28.7
2023-04-03 12:00:00,0.0,54.85,0.0,24.2,18.4
2023-04-03 13:00:00,1.0,47.33,0.0,27.7,20.7
2023-04-03 14:00:00,1.0,43.82,0.0,26.0,20.7
2023-04-03 15:00:00,1.0,43.78,0.0,24.2,20.7
2023-04-03 16:00:00,2.0,34.99,0.0,24.2,11.5
2023-04-03 17:00:00,2.0,37.79,0.0,22.4,23.0
2023-04-03 18:00:00,2.0,34.94,0.0,22.3,23.0
2023-04-03 19:00:00,2.0,40.8,0.0,16.6,23.0
2023-04-03 20:00:00,1.0,43.77,0.0,14.8,70.1
2023-04-03 21:00:00,0.0,47.0,0.0,13.0,54.4
2023-04-03 22:00:00,0.0,47.09,0.0,11.3,26.0
2023-04-03 23:00:00,0.0,50.94,0.0,13.0,26.0
2023-04-04 00:00:00,0.0,55.06,0.0,11.3,6.9
2023-04-04 01:00:00,-1.0,63.73,0.0,13.0,20.7
2023-04-04 02:00:00,-1.0,63.81,0.0,9.5,2.3
2023-04-04 03:00:00,-1.0,63.91,0.0,7.8,0.0
2023-04-04 04:00:00,-2.0,68.69,0.0,7.8,6.9
2023-04-04 05:00:00,-2.0,68.69,0.0,9.5,18.4
2023-04-04 06:00:00,-2.0,68.8,0.0,7.7,0.0
2023-04-04 07:00:00,-2.0,68.81,0.0,9.5,0.0
2023-04-04 08:00:00,-2.0,74.12,0.0,11.3,0.0
2023-04-04 09:00:00,-1.0,68.89,0.0,13.1,2.3
2023-04-04 10:00:00,0.0,59.46,0.0,16.6,0.0
2023-04-04 11:00:00,0.0,54.92,0.0,18.4,0.0
2023-04-04 12:00:00,0.1,59.11,0.0,20.5,0.0
2023-04-04 13:00:00,1.0,55.05,0.0,20.5,0.0
2023-04-04 14:00:00,1.0,51.07,0.0,16.6,20.7
2023-04-04 15:00:00,1.1,51.02,0.0,18.4,18.4
2023-04-04 16:00:00,2.0,44.15,0.0,18.3,26.0
2023-04-04 17:00:00,2.0,44.17,0.0,18.3,28.2
2023-04-04 18:00:00,2.0,44.18,0.0,14.7,70.1
2023-04-04 19:00:00,2.0,47.7,0.0,14.6,77.6
2023-04-04 20:00:00,1.0,55.18,0.0,9.4,79.9
2023-04-04 21:00:00,1.0,55.3,0.0,7.6,89.7
2023-04-04 22:00:00,1.0,59.72,0.001,9.4,89.7
2023-04-04 23:00:00,1.0,69.44,0.0,16.4,50.7
2023-04-05 00:00:00,0.0,86.21,0.002,13.0,29.9
2023-04-05 01:00:00,0.0,86.52,0.1,12.9,100.0
2023-04-05 02:00:00,-1.0,99.74,0.001,11.2,89.7
2023-04-05 03:00:00,0.0,86.5,0.003,14.8,99.9
2023-04-05 04:00:00,0.0,86.48,0.198,14.8,100.0
2023-04-05 05:00:00,0.0,86.43,0.0,16.5,100.0
2023-04-05 06:00:00,0.0,86.5,0.0,14.8,100.0
2023-04-05 07:00:00,0.0,93.0,0.295,16.6,100.0
2023-04-05 08:00:00,0.0,93.0,0.007,18.3,100.0
2023-04-05 09:00:00,0.0,93.0,0.0,18.4,99.9
2023-04-05 10:00:00,1.0,93.08,0.011,18.3,100.0
2023-04-05 11:00:00,1.0,93.07,0.008,22.2,100.0
2023-04-05 12:00:00,1.0,99.9,0.0,23.9,100.0
2023-04-05 13:00:00,2.0,93.15,0.112,23.8,99.9
2023-04-05 14:00:00,2.0,93.11,0.007,22.1,100.0
2023-04-05 15:00:00,3.0,86.87,0.0,22.0,100.0
2023-04-05 16:00:00,3.0,93.16,0.103,14.6,100.0
2023-04-05 17:00:00,3.0,86.9,0.01,12.9,100.0
2023-04-05 18:00:00,2.0,93.15,0.0,14.6,100.0
2023-04-05 19:00:00,2.0,99.91,0.205,12.8,100.0
2023-04-05 20:00:00,3.0,93.28,0.022,12.8,100.0
2023-04-05 21:00:00,3.0,93.23,0.0,9.2,100.0
2023-04-05 22:00:00,3.0,93.24,1.976,5.3,100.0
2023-04-05 23:00:00,3.0,93.27,0.02,7.5,99.9
2023-04-06 00:00:00,2.0,99.97,0.0,5.4,89.7
2023-04-06 01:00:00,2.0,93.24,0.88,9.3,50.7
2023-04-06 02:00:00,2.0,93.24,0.006,7.6,1.9
2023-04-06 03:00:00,2.0,93.23,0.0,9.3,1.8
2023-04-06 04:00:00,2.0,93.22,0.199,9.3,97.7
2023-04-06 05:00:00,1.1,99.96,0.006,5.5,1.4
2023-04-06 06:00:00,1.0,93.17,0.0,11.2,1.3
2023-04-06 07:00:00,1.0,93.16,0.003,11.1,0.8
2023-04-06 08:00:00,1.1,93.14,0.001,13.0,0.8
2023-04-06 09:00:00,1.1,99.9,0.0,16.5,29.9
2023-04-06 10:00:00,2.0,93.19,0.0,20.3,99.9
2023-04-06 11:00:00,3.0,99.92,0.0,18.2,100.0
2023-04-06 12:00:00,3.0,93.23,0.0,18.3,100.0
2023-04-06 13:00:00,3.0,93.15,0.0,16.5,100.0
2023-04-06 14:00:00,4.0,87.04,0.0,14.8,100.0
2023-04-06 15:00:00,5.0,87.04,0.0,14.8,100.0
2023-04-06 16:00:00,6.9,81.45,0.0,14.8,50.6
2023-04-06 17:00:00,6.0,81.23,0.0,14.8,29.2
2023-04-06 18:00:00,6.0,75.72,0.0,16.5,7.4
2023-04-06 19:00:00,5.0,81.02,0.0,13.0,0.0
2023-04-06 20:00:00,3.1,86.76,0.0,11.2,0.0
2023-04-06 21:00:00,2.1,92.98,0.0,12.9,0.0
2023-04-06 22:00:00,2.1,92.97,0.0,16.3,0.0
2023-04-06 23:00:00,0.1,92.98,0.0,11.0,0.0
2023-04-07 00:00:00,0.1,92.98,0.0,12.8,0.0
2023-04-07 01:00:00,0.1,92.97,0.0,14.6,0.0
2023-04-07 02:00:00,0.1,92.97,0.0,11.1,0.0
2023-04-07 03:00:00,0.1,93.03,0.0,11.1,0.0
2023-04-07 04:00:00,-0.9,99.86,0.0,11.1,0.0
2023-04-07 05:00:00,-1.9,99.84,0.0,11.2,0.0
2023-04-07 06:00:00,-0.9,92.97,0.0,9.4,0.0
2023-04-07 07:00:00,-0.9,99.77,0.0,11.1,0.0
2023-04-07 08:00:00,1.1,92.77,0.0,9.4,0.0
2023-04-07 09:00:00,4.1,80.49,0.0,9.3,0.0
2023-04-07 10:00:00,6.0,65.48,0.0,11.1,0.0
2023-04-07 11:00:00,9.0,57.46,0.0,12.9,0.0
2023-04-07 12:00:00,11.0,46.94,0.0,14.7,0.0
2023-04-07 13:00:00,12.0,40.87,0.0,20.4,0.0
2023-04-07 14:00:00,12.0,47.02,0.0,13.0,0.0
2023-04-07 15:00:00,12.0,43.74,0.0,16.5,0.0
2023-04-07 16:00:00,12.9,38.16,0.0,20.3,0.0
2023-04-07 17:00:00,11.0,37.54,0.0,18.3,0.0
2023-04-07 18:00:00,11.0,40.38,0.0,18.2,0.0
2023-04-07 19:00:00,8.0,52.87,0.0,12.9,0.0
2023-04-07 20:00:00,5.1,64.74,0.0,12.9,0.0
2023-04-07 21:00:00,4.0,69.74,0.0,9.4,0.0
2023-04-07 22:00:00,3.0,69.67,0.0,9.4,0.0
2023-04-07 23:00:00,2.0,80.4,0.0,9.4,0.0
2023-04-08 00:00:00,1.0,86.3,0.0,5.5,0.0
2023-04-08 01:00:00,0.0,86.43,0.0,3.7,0.0
2023-04-08 02:00:00,0.0,86.45,0.0,3.7,0.0
2023-04-08 03:00:00,-0.9,92.76,0.0,5.5,0.0
2023-04-08 04:00:00,-0.9,92.78,0.0,2.0,0.0
2023-04-08 05:00:00,-1.9,99.72,0.0,3.7,0.0
2023-04-08 06:00:00,-1.0,92.91,0.0,5.5,0.0
2023-04-08 07:00:00,-1.0,92.89,0.0,3.7,0.0
2023-04-08 08:00:00,1.0,92.91,0.0,5.5,0.0
2023-04-08 09:00:00,3.0,80.57,0.0,7.6,0.0
2023-04-08 10:00:00,6.0,60.98,0.0,12.9,0.0
2023-04-08 11:00:00,7.0,56.88,0.0,12.8,0.0
2023-04-08 12:00:00,8.0,56.88,0.0,11.1,0.0
2023-04-08 13:00:00,9.0,49.56,0.0,11.1,0.0
2023-04-08 14:00:00,9.0,42.9,0.0,12.8,0.0
2023-04-08 15:00:00,9.0,42.91,0.0,16.5,0.0
2023-04-08 16:00:00,9.0,37.08,0.0,18.2,0.0
2023-04-08 17:00:00,8.0,39.62,0.0,16.5,0.0
2023-04-08 18:00:00,9.0,36.96,0.0,12.9,0.0
2023-04-08 19:00:00,8.0,36.75,0.0,12.9,0.0
2023-04-08 20:00:00,7.0,39.31,0.0,7.5,0.0
2023-04-08 21:00:00,6.0,48.98,0.0,7.6,0.0
2023-04-08 22:00:00,3.0,60.11,0.0,3.7,0.0
2023-04-08 23:00:00,4.0,60.49,0.0,9.3,0.0
2023-04-09 00:00:00,4.0,56.17,0.0,5.4,5.2
2023-04-09 01:00:00,4.0,60.59,0.0,7.5,20.1
2023-04-09 02:00:00,3.0,69.89,0.0,5.4,63.6
2023-04-09 03:00:00,1.0,80.33,0.0,3.6,59.4
2023-04-09 04:00:00,1.0,80.38,0.0,1.9,5.2
2023-04-09 05:00:00,2.9,70.01,0.0,7.5,20.9
2023-04-09 06:00:00,0.0,86.42,0.0,0.1,14.8
2023-04-09 07:00:00,0.0,86.38,0.0,3.6,9.4
2023-04-09 08:00:00,3.0,69.99,0.0,5.4,7.4
2023-04-09 09:00:00,4.0,70.05,0.0,9.3,6.9
2023-04-09 10:00:00,6.0,60.97,0.0,9.4,0.0
2023-04-09 11:00:00,7.0,52.95,0.0,12.9,0.0
2023-04-09 12:00:00,8.0,49.46,0.0,12.9,0.0
2023-04-09 13:00:00,9.0,46.23,0.0,12.9,9.9
2023-04-09 14:00:00,9.0,46.18,0.0,14.6,9.9
2023-04-09 15:00:00,9.0,42.9,0.0,20.2,5.2
2023-04-09 16:00:00,9.0,39.88,0.0,20.2,7.4
2023-04-09 17:00:00,10.0,37.39,0.0,22.0,5.2
2023-04-09 18:00:00,9.0,39.97,0.0,16.5,10.0
2023-04-09 19:00:00,9.0,39.97,0.0,18.3,30.8
2023-04-09 20:00:00,8.0,39.72,0.0,12.9,9.9
2023-04-09 21:00:00,6.0,48.81,0.0,9.4,53.6
2023-04-09 22:00:00,5.0,52.28,0.0,5.5,15.1
2023-04-09 23:00:00,3.0,60.21,0.0,3.7,5.2
2023-04-10 00:00:00,2.0,64.63,0.0,7.5,0.0
2023-04-10 01:00:00,1.0,74.64,0.0,7.5,0.0
2023-04-10 02:00:00,1.0,69.43,0.0,3.7,0.0
2023-04-10 03:00:00,0.1,74.41,0.0,5.5,0.0
2023-04-10 04:00:00,0.0,74.43,0.0,3.7,0.0
2023-04-10 05:00:00,-0.9,79.69,0.0,3.7,0.0
2023-04-10 06:00:00,-0.9,79.67,0.0,3.7,0.0
2023-04-10 07:00:00,-1.9,85.6,0.0,1.9,0.0
2023-04-10 08:00:00,1.1,74.25,0.0,3.7,0.0
2023-04-10 09:00:00,6.0,56.76,0.0,3.6,0.0
2023-04-10 10:00:00,8.0,42.74,0.0,9.3,0.0
2023-04-10 11:00:00,9.0,34.46,0.0,14.6,0.0
2023-04-10 12:00:00,10.0,34.76,0.0,14.6,0.0
2023-04-10 13:00:00,11.0,30.21,0.0,12.8,0.0
2023-04-10 14:00:00,11.0,30.17,0.0,11.1,0.0
2023-04-10 15:00:00,11.0,32.4,0.0,14.6,0.0
2023-04-10 16:00:00,11.0,32.43,0.0,12.8,7.5
2023-04-10 17:00:00,11.0,29.85,0.0,16.6,17.2
2023-04-10 18:00:00,10.0,32.12,0.0,12.9,5.2
2023-04-10 19:00:00,10.0,31.91,0.0,11.2,11.1
2023-04-10 20:00:00,9.0,37.02,0.0,11.1,0.0
2023-04-10 21:00:00,7.0,42.38,0.0,9.3,0.0
2023-04-10 22:00:00,4.1,55.91,0.0,9.3,0.0
2023-04-10 23:00:00,3.1,60.06,0.0,11.0,0.0
2023-04-11 00:00:00,5.0,48.59,0.0,12.8,0.0
2023-04-11 01:00:00,3.1,55.78,0.0,11.1,0.0
2023-04-11 02:00:00,2.1,59.79,0.0,9.3,2.3
2023-04-11 03:00:00,2.1,64.23,0.0,9.4,14.8
2023-04-11 04:00:00,1.1,68.98,0.0,9.3,15.1
2023-04-11 05:00:00,1.1,68.98,0.0,9.3,41.5
2023-04-11 06:00:00,2.1,69.44,0.0,9.3,58.0
2023-04-11 07:00:00,3.1,64.42,0.0,11.1,90.0
2023-04-11 08:00:00,3.1,64.45,0.0,9.4,70.2
2023-04-11 09:00:00,6.1,56.48,0.0,9.3,30.6
2023-04-11 10:00:00,10.0,50.0,0.0,14.6,60.5
2023-04-11 11:00:00,12.0,50.6,0.0,12.8,70.7
2023-04-11 12:00:00,13.0,50.86,0.0,11.0,28.4
2023-04-11 13:00:00,14.0,54.67,0.0,12.9,5.2
2023-04-11 14:00:00,15.9,51.6,0.0,11.2,50.0
2023-04-11 15:00:00,16.9,45.24,0.0,12.9,88.5
2023-04-11 16:00:00,15.9,41.98,0.0,11.1,34.7
2023-04-11 17:00:00,15.0,47.89,0.0,12.9,62.5
2023-04-11 18:00:00,15.9,48.28,0.0,11.2,53.9
2023-04-11 19:00:00,14.9,51.47,0.0,11.1,20.1
2023-04-11 20:00:00,13.4,59.52,0.0,9.2,30.8
2023-04-11 21:00:00,11.9,66.86,0.0,14.7,29.4
2023-04-11 22:00:00,10.0,76.18,0.0,11.2,97.1
2023-04-11 23:00:00,10.0,76.12,0.0,9.4,18.4
2023-04-12 00:00:00,9.0,81.44,0.0,9.3,26.0
2023-04-12 01:00:00,7.1,86.92,0.0,5.5,87.5
2023-04-12 02:00:00,7.0,86.94,0.0,5.5,56.2
2023-04-12 03:00:00,6.1,93.05,0.0,3.7,33.6
2023-04-12 04:00:00,5.1,93.03,0.0,5.5,41.3
2023-04-12 05:00:00,4.1,92.96,0.0,7.6,19.2
2023-04-12 06:00:00,4.1,99.61,0.0,7.6,45.2
2023-04-12 07:00:00,3.1,99.59,0.0,11.1,26.1
2023-04-12 08:00:00,5.1,99.47,0.0,14.5,28.6
2023-04-12 09:00:00,6.1,92.85,0.0,11.1,49.3
2023-04-12 10:00:00,9.0,86.88,0.0,11.1,13.8
2023-04-12 11:00:00,12.0,66.67,0.0,7.6,70.4
2023-04-12 12:00:00,15.0,58.67,0.0,14.6,33.1
2023-04-12 13:00:00,17.0,42.25,0.0,14.6,0.0
2023-04-12 14:00:00,16.9,42.33,0.0,13.0,29.8
2023-04-12 15:00:00,15.9,48.18,0.0,16.5,28.9
2023-04-12 16:00:00,14.0,58.4,0.0,14.8,28.9
2023-04-12 17:00:00,15.0,54.79,0.299,20.3,28.9
2023-04-12 18:00:00,13.0,62.15,0.0,18.2,29.8
2023-04-12 19:00:00,13.0,62.19,0.0,16.4,29.5
2023-04-12 20:00:00,12.0,62.18,0.0,18.1,69.1
2023-04-12 21:00:00,9.1,70.72,0.006,14.6,63.8
2023-04-12 22:00:00,7.1,81.01,0.0,16.5,43.7
2023-04-12 23:00:00,6.1,80.79,0.0,14.7,68.5
2023-04-13 00:00:00,7.1,75.47,0.0,12.9,90.0
2023-04-13 01:00:00,8.1,70.63,0.0,12.9,90.0
2023-04-13 02:00:00,8.0,70.7,0.0,12.9,90.0
2023-04-13 03:00:00,8.0,70.79,0.0,18.2,48.4
2023-04-13 04:00:00,8.0,66.07,0.0,16.5,80.8
2023-04-13 05:00:00,7.0,70.61,0.0,14.7,58.5
2023-04-13 06:00:00,6.0,75.53,0.0,14.7,64.3
2023-04-13 07:00:00,5.1,75.28,0.0,18.3,90.0
2023-04-13 08:00:00,5.1,70.11,0.0,20.4,66.8
2023-04-13 09:00:00,6.0,65.49,0.0,25.7,53.6
2023-04-13 10:00:00,6.1,70.2,0.0,22.3,78.5
2023-04-13 11:00:00,7.0,65.62,0.0,20.5,76.2
2023-04-13 12:00:00,7.1,65.53,0.0,20.6,69.3
2023-04-13 13:00:00,6.1,70.02,0.0,20.7,50.7
2023-04-13 14:00:00,6.1,69.94,0.0,24.2,19.6
2023-04-13 15:00:00,7.1,65.38,0.0,24.2,51.8
2023-04-13 16:00:00,8.1,61.12,0.0,24.1,7.5
2023-04-13 17:00:00,7.1,60.93,0.0,26.0,58.6
2023-04-13 18:00:00,6.1,60.81,0.0,24.3,63.3
2023-04-13 19:00:00,5.1,65.12,0.0,25.9,80.3
2023-04-13 20:00:00,5.1,65.17,0.0,22.4,85.6
2023-04-13 21:00:00,4.1,64.99,0.0,24.1,83.3
2023-04-13 22:00:00,4.1,64.98,0.0,24.0,76.2
2023-04-13 23:00:00,4.1,65.06,0.0,22.2,90.0
2023-04-14 00:00:00,3.1,64.85,0.0,22.3,83.3
2023-04-14 01:00:00,3.1,69.72,0.0,22.2,90.0
2023-04-14 02:00:00,3.1,69.74,0.0,22.2,92.3
2023-04-14 03:00:00,3.1,69.74,0.0,22.2,92.5
2023-04-14 04:00:00,3.1,69.77,0.0,20.5,90.0
2023-04-14 05:00:00,3.1,69.73,0.0,22.3,92.5
2023-04-14 06:00:00,3.1,69.73,0.0,24.0,87.7
2023-04-14 07:00:00,3.1,64.86,0.0,24.0,87.7
2023-04-14 08:00:00,3.1,64.79,0.0,29.3,71.6
2023-04-14 09:00:00,5.0,60.53,0.0,27.5,78.3
2023-04-14 10:00:00,5.1,56.34,0.0,27.5,72.0
2023-04-14 11:00:00,7.0,52.97,0.0,22.4,71.6
2023-04-14 12:00:00,8.0,53.21,0.0,20.6,22.2
2023-04-14 13:00:00,7.0,56.77,0.0,25.9,14.8
2023-04-14 14:00:00,7.1,56.7,0.0,24.2,0.0
2023-04-14 15:00:00,8.0,53.08,0.0,25.8,0.0
2023-04-14 16:00:00,9.0,49.63,0.0,27.6,0.0
2023-04-14 17:00:00,8.0,49.3,0.0,25.9,20.9
2023-04-14 18:00:00,7.1,49.02,0.0,25.8,47.0
2023-04-14 19:00:00,6.1,52.42,0.0,20.6,36.7
2023-04-14 20:00:00,5.1,56.06,0.0,20.5,2.5
2023-04-14 21:00:00,4.1,60.12,0.0,14.9,19.1
2023-04-14 22:00:00,3.1,60.05,0.0,16.6,38.3
2023-04-14 23:00:00,2.1,64.42,0.0,14.7,35.9
2023-04-15 00:00:00,1.1,69.17,0.0,16.5,26.0
2023-04-15 01:00:00,1.1,69.19,0.0,12.9,12.1
2023-04-15 02:00:00,0.1,68.97,0.0,16.4,5.2
2023-04-15 03:00:00,0.1,68.92,0.0,16.4,41.1
2023-04-15 04:00:00,1.1,59.57,0.0,14.7,29.3
2023-04-15 05:00:00,1.1,59.53,0.0,12.9,33.6
2023-04-15 06:00:00,2.0,51.52,0.0,14.7,65.0
2023-04-15 07:00:00,2.0,55.49,0.0,16.4,58.5
2023-04-15 08:00:00,3.0,51.72,0.0,20.3,33.8
2023-04-15 09:00:00,4.0,48.19,0.0,18.2,49.5
2023-04-15 10:00:00,5.1,48.42,0.0,14.7,47.0
2023-04-15 11:00:00,8.0,39.59,0.0,16.5,5.2
2023-04-15 12:00:00,9.0,34.45,0.0,20.5,28.6
2023-04-15 13:00:00,10.9,26.0,0.0,25.8,0.0
2023-04-15 14:00:00,10.9,26.0,0.0,31.5,5.2
2023-04-15 15:00:00,11.0,27.99,0.0,27.6,5.2
2023-04-15 16:00:00,10.9,28.02,0.0,25.9,15.1
2023-04-15 17:00:00,8.0,49.16,0.0,18.5,49.5
2023-04-15 18:00:00,9.0,46.08,0.0,16.7,5.2
2023-04-15 19:00:00,8.0,45.83,0.0,16.5,28.6
2023-04-15 20:00:00,8.0,42.68,0.0,16.4,5.2
2023-04-15 21:00:00,7.0,42.4,0.0,22.0,0.0
2023-04-15 22:00:00,5.0,48.66,0.0,12.9,0.0
